gen	time	h	d
931	8230	99.56997	26.084696
932	8280	99.54468	25.5943
933	8537	99.43979	25.673939
934	8386	99.01254	25.556068
935	8468	99.32661	25.754107
936	8373	99.19744	25.382713
937	8476	99.34257	25.69265
938	8505	99.40311	25.203682
939	8613	99.31643	24.852474
940	8624	99.128456	25.21685
941	8518	99.24041	25.360025
942	8426	99.16143	25.449968
943	8427	99.049515	25.871592
944	8351	99.30348	25.996374
945	8348	99.02425	26.48741
946	8172	98.98793	26.587317
947	8134	98.878525	26.844837
948	7989	99.133385	26.56445
949	8055	98.8898	26.194313
950	8074	99.207985	26.344147
951	8177	99.410645	26.267666
952	8211	99.399994	26.240438
953	8282	99.28547	26.375605
954	8180	99.687294	26.286184
955	8222	99.82695	26.428522
956	8321	99.88175	26.661377
957	8218	99.46849	26.299147
958	8206	99.80313	26.284168
959	8297	100.21239	26.170559
960	8311	100.55784	26.367292
961	8295	100.97042	26.530727
962	8215	101.30631	26.053339
963	8504	101.60495	26.48495
964	8267	102.065475	26.931252
965	8205	102.38805	26.537432
966	8381	102.20349	26.25377
967	8423	102.00836	26.17646
968	8475	101.54714	25.888277
969	8527	102.009674	26.286362
970	8438	102.249916	26.682673
971	8356	102.05971	26.525028
972	8433	102.22798	26.309038
973	8331	102.48264	25.869709
974	8507	102.14052	25.472244
975	8683	102.468475	25.896587
976	8580	102.69671	26.25456
977	8467	102.63692	26.560867
978	8331	102.436455	26.11848
979	8552	102.13287	26.302876
980	8432	101.90234	26.499617
981	8372	101.97342	26.186104
982	8534	102.16728	25.952496
983	8613	101.907524	26.432693
984	8420	101.57673	26.445976
985	8333	101.12046	26.51131
986	8277	101.477875	26.238312
987	8451	101.59854	26.054771
988	8479	101.50256	26.345016
989	8407	101.56752	26.025253
990	8438	101.91572	26.366869
991	8341	102.01601	26.61181
992	8329	101.98487	26.34565
993	8396	101.74353	26.381638
994	8429	101.47067	26.553013
995	8346	101.70983	26.7524
996	8306	101.21195	26.318998
997	8302	101.35543	26.787216
998	8252	101.61827	26.465925
999	8360	101.910645	25.966944
1000	8456	101.5433	26.07226
1001	8514	101.745766	25.697151
1002	8631	102.18093	26.025766
1003	8572	102.06618	25.647661
1004	8607	102.44609	25.677784
1005	8710	102.75384	25.930756
1006	8595	103.23509	25.560919
1007	8666	102.74141	25.334572
1008	8785	103.06988	25.129221
1009	8898	102.73745	25.020205
1010	8848	102.54425	25.401295
1011	8728	102.472305	25.875456
1012	8606	102.573105	25.802986
1013	8606	102.113815	25.72551
1014	8608	101.833275	25.807716
1015	8604	102.14168	25.878363
1016	8467	101.95988	26.074081
1017	8446	101.79425	26.55623
1018	8349	101.879234	26.938942
1019	8240	102.002106	26.91903
1020	8267	102.29955	26.705475
1021	8368	102.33656	26.533287
1022	8477	102.48025	26.992842
1023	8220	102.924355	27.217072
1024	8234	103.20232	27.217306
1025	8139	103.29788	27.034082
1026	8354	103.433815	27.135185
1027	8260	103.709114	27.040981
1028	8365	104.148705	27.34085
1029	8285	104.29037	27.151602
1030	8302	104.27171	26.830984
1031	8426	103.99236	27.09775
1032	8363	104.41494	26.964506
1033	8379	104.256805	27.400068
1034	8317	104.61721	26.970776
1035	8417	104.296165	27.403992
1036	8278	104.64963	27.539322
1037	8323	105.068016	27.414309
1038	8317	104.70162	27.366125
1039	8360	105.18875	27.750782
1040	8206	104.89687	28.035498
1041	8140	104.73314	28.009777
1042	8100	104.52136	28.00064
1043	8127	104.39244	27.606325
1044	8198	104.308655	27.916
1045	8070	104.089355	27.819368
1046	8161	104.24708	28.317423
1047	8021	104.58031	28.540157
1048	8071	104.9041	28.571053
1049	7965	105.03932	28.31751
1050	8064	104.81346	28.557045
1051	8015	104.932724	28.614773
1052	7991	104.75481	28.75843
1053	7923	104.347595	28.87346
1054	7902	104.72625	29.252445
1055	7778	104.37913	29.05797
1056	7901	104.33284	29.36165
1057	7708	104.09106	29.404972
1058	7752	104.323	29.640703
1059	7593	103.97743	29.725645
1060	7667	103.888756	29.93249
1061	7577	103.50007	30.169538
1062	7512	103.797745	30.188223
1063	7554	103.37956	30.5427
1064	7448	103.262375	30.381046
1065	7402	103.34357	30.014765
1066	7503	103.510216	29.674469
1067	7630	103.67402	29.294752
1068	7827	103.60925	29.02166
1069	7844	103.31238	29.273296
1070	7764	103.44447	29.239697
1071	7690	103.85484	29.523304
1072	7720	104.27429	29.543356
1073	7742	104.404305	29.058718
1074	7970	104.14829	28.784018
1075	7850	104.541336	29.221659
1076	7862	104.50352	29.004385
1077	7931	104.21932	28.78495
1078	7803	103.805244	28.333855
1079	7913	103.32098	28.549492
1080	7888	103.42438	28.238836
1081	8098	103.54067	28.129784
1082	8097	103.3549	28.200949
1083	8050	103.816925	28.637028
1084	7869	103.90008	28.145443
1085	8012	103.827934	28.191801
1086	7995	103.71337	27.837875
1087	8030	103.35375	28.278887
1088	7990	103.439384	28.4235
1089	7973	103.87723	28.589117
1090	7924	103.43924	28.810276
1091	7901	103.89734	28.423553
1092	7962	103.4638	28.537693
1093	7964	103.95095	28.3949
1094	8004	104.1137	27.99893
1095	8044	103.65233	27.768835
1096	8110	103.497826	27.547049
1097	8167	103.44122	27.465118
1098	8249	103.55105	27.033085
1099	8341	103.985214	27.022085
1100	8339	103.87683	27.036959
1101	8392	103.957504	26.591236
1102	8509	104.20744	26.47683
1103	8507	104.29857	26.148935
1104	8556	104.02784	26.599672
1105	8502	104.04624	26.776852
1106	8548	104.522224	26.631557
1107	8419	104.751396	26.344385
1108	8557	104.62428	26.729984
1109	8441	104.575165	26.393671
1110	8619	104.46147	26.261042
1111	8577	104.765564	26.015982
1112	8665	105.03545	25.972921
1113	8792	104.9993	26.324692
1114	8571	105.27481	26.517893
1115	8606	105.7498	26.467516
1116	8623	105.39178	26.2741
1117	8603	105.76738	25.876629
1118	8837	105.6831	26.02372
1119	8859	105.47951	26.479704
1120	8599	105.65648	26.575472
1121	8579	105.92386	26.72572
1122	8705	106.234566	26.772648
1123	8525	106.47686	26.3033
1124	8700	106.06088	26.402245
1125	8727	105.83378	26.506163
1126	8581	105.81502	26.726473
1127	8559	105.95973	26.58286
1128	8616	106.141136	26.173523
1129	8854	106.281334	26.391617
1130	8783	105.833275	25.919388
1131	8751	105.640396	26.175705
1132	8832	105.22065	26.631657
1133	8600	104.72539	26.865644
1134	8388	105.02854	27.082836
1135	8456	105.23649	26.821991
1136	8540	105.527596	26.926119
1137	8412	105.14665	26.54602
1138	8586	105.01717	26.149458
1139	8732	104.82197	25.695604
1140	8879	104.977585	25.709013
1141	8921	105.45496	26.146023
1142	8707	105.327896	26.503077
1143	8715	104.86336	26.344337
1144	8649	104.550026	26.156374
1145	8670	104.54386	26.59483
1146	8536	104.50115	26.940622
1147	8391	104.67538	27.351728
1148	8373	105.12424	26.967638
1149	8572	105.38765	26.838568
1150	8639	104.96591	26.449713
1151	8552	104.77781	26.341196
1152	8574	104.32602	26.690008
1153	8470	104.403435	26.37941
1154	8596	103.91797	26.219543
1155	8565	103.73446	26.641972
1156	8423	103.54703	26.786684
1157	8425	103.11431	26.908306
1158	8318	103.43403	26.713093
1159	8343	103.7297	26.635307
1160	8452	103.29832	26.601595
1161	8480	103.64607	26.870737
1162	8413	103.522804	27.121693
1163	8324	103.38095	26.84797
1164	8294	103.37864	27.161875
1165	8293	102.92635	27.484337
1166	8141	102.81879	27.549854
1167	8081	102.636566	27.586395
1168	8073	102.31633	27.865036
1169	7987	102.296715	27.761374
1170	8068	101.986946	28.090075
1171	7971	101.82212	27.602543
1172	8060	101.331184	27.263046
1173	8042	101.3716	27.186613
1174	8138	100.94259	26.983372
1175	8243	100.84304	27.108835
1176	8113	100.682915	27.327688
1177	7984	100.462425	27.15887
1178	8142	100.66801	27.625969
1179	7992	100.54831	27.916605
1180	7824	100.5358	27.749882
1181	7849	100.721275	27.514103
1182	7883	101.04275	27.738327
1183	8049	100.68052	28.216837
1184	7746	100.92073	28.137249
1185	7856	100.64073	28.092705
1186	7860	100.61931	28.291855
1187	7720	100.6273	28.771257
1188	7629	100.336235	28.614662
1189	7699	100.51946	28.347445
1190	7747	100.59864	28.029837
1191	7887	100.2858	27.581833
1192	7952	99.88997	27.603697
1193	7891	100.2896	27.491465
1194	7997	100.44406	27.257195
1195	8029	100.21796	27.493649
1196	7952	100.17795	27.609474
1197	7935	100.38617	27.793383
1198	7863	100.56271	28.145905
1199	7900	101.03544	28.196873
1200	7879	101.4754	27.804144
1201	7895	101.804535	27.98971
1202	8023	101.498825	28.17285
1203	7854	101.50144	28.184025
1204	7947	101.736565	28.13929
1205	7871	101.90189	28.477314
1206	7844	102.19099	28.361197
1207	7902	101.723785	28.375227
1208	7771	101.59221	27.89775
1209	7906	101.92428	27.590313
1210	8081	102.26303	27.365894
1211	8157	102.193306	27.744488
1212	8063	102.34492	27.431633
1213	8099	102.6199	27.030088
1214	8293	102.7404	26.809004
1215	8299	102.74607	26.762486
1216	8394	103.15525	26.804855
1217	8473	102.78774	26.800087
1218	8381	103.23441	27.0093
1219	8355	103.00949	27.137337
1220	8325	102.6541	27.036085
1221	8233	102.76838	27.012678
1222	8258	102.50849	26.759598
1223	8269	102.62241	27.15426
1224	8225	102.53956	27.45079
1225	8164	102.31471	27.09049
1226	8212	101.83644	27.373407
1227	8049	102.280304	27.25723
1228	8216	102.70455	27.396
1229	8161	102.73259	27.227018
1230	8167	102.44328	26.761843
1231	8353	101.9463	27.226625
1232	8148	101.76056	27.255966
1233	8139	101.91275	27.196783
1234	8112	102.05445	27.455198
1235	8134	102.48878	27.936768
1236	7986	102.92223	27.783005
1237	8052	103.33222	27.841028
1238	8123	102.89369	28.175266
1239	7869	103.31706	27.711975
1240	8206	103.47624	27.524889
1241	8137	103.65253	27.26143
1242	8306	103.76313	27.11604
1243	8374	103.367165	26.67975
1244	8402	102.99498	26.68451
1245	8474	102.82222	26.71348
1246	8416	102.63783	26.480888
1247	8451	102.864456	26.920618
1248	8279	102.94901	27.382135
1249	8292	103.268845	27.636444
1250	8108	103.76358	27.945261
1251	8116	103.91889	27.568829
1252	8228	104.00433	27.827917
1253	8144	103.76431	27.669386
1254	8082	103.5994	27.545593
1255	8215	103.66303	27.857468
1256	8118	103.995735	28.150433
1257	8005	104.19668	28.007105
1258	8147	104.456245	27.771807
1259	8131	104.11765	27.507118
1260	8281	104.15441	27.346989
1261	8319	103.660446	27.67207
1262	8149	103.5646	27.40448
1263	8188	103.537636	27.8761
1264	8013	103.390884	27.424868
1265	8269	103.14357	27.11273
1266	8202	103.42988	27.3371
1267	8230	103.29154	26.852299
1268	8408	103.25156	27.122032
1269	8227	103.19284	27.202068
1270	8254	103.22059	26.772963
1271	8357	103.230644	26.657433
1272	8352	103.38774	27.099806
1273	8287	103.63663	26.610369
1274	8477	103.64453	26.820171
1275	8392	103.37743	26.69428
1276	8370	103.670555	26.535767
1277	8469	103.437546	26.044424
1278	8584	103.82639	25.705997
1279	8643	104.245895	25.286905
1280	8940	104.37844	25.52673
1281	8813	104.77189	25.794058
1282	8798	105.10529	25.428497
1283	8893	104.85509	25.732197
1284	8816	104.61765	25.659002
1285	8824	104.44726	25.239695
1286	8963	104.91069	25.123827
1287	8900	105.10739	25.312864
1288	8912	105.17226	25.228222
1289	8914	104.94991	25.254927
1290	8966	105.134155	25.739038
1291	8763	105.23585	25.549229
1292	8933	105.04794	25.087729
1293	9022	105.50029	25.33746
1294	8975	105.84099	25.55777
1295	8972	106.16129	25.452976
1296	9018	105.918335	25.905302
1297	8793	106.24542	26.231527
1298	8751	106.45312	26.264982
1299	8675	106.95052	25.95787
1300	8870	106.80902	25.88956
1301	8856	107.18034	25.733635
1302	9013	107.59249	25.875643
1303	8928	107.40438	25.53474
1304	9001	107.527885	25.740553
1305	8967	107.74342	25.556398
1306	9077	108.01931	25.534267
1307	9084	107.636185	25.98377
1308	8922	107.87225	26.428041
1309	8820	107.40623	26.162159
1310	8875	107.72368	25.78351
1311	8997	107.56694	26.146963
1312	8930	107.12518	26.356106
1313	8820	107.22538	26.686495
1314	8672	107.1066	26.276073
1315	8744	107.40147	26.01874
1316	8953	107.50862	25.628696
1317	9015	107.49151	25.939829
1318	9037	107.84123	25.851444
1319	8999	107.884346	25.796318
1320	8998	107.63142	25.897453
1321	8982	107.15606	25.65749
1322	8972	106.835655	25.37681
1323	8995	106.569275	25.070253
1324	9126	106.72441	25.416441
1325	9047	106.267525	25.349047
1326	9028	106.26127	25.115225
1327	9106	106.29719	25.55452
1328	9107	106.764946	25.326134
1329	9104	107.07381	25.25264
1330	9085	106.59691	25.288906
1331	9120	106.73721	24.963577
1332	9211	106.64212	25.229315
1333	9086	106.868256	24.979961
1334	9152	106.90655	24.528366
1335	9286	106.86782	24.140682
1336	9450	106.71416	23.970772
1337	9579	106.50653	24.333294
1338	9429	106.8839	24.807848
1339	9266	106.85398	25.049303
1340	9140	106.50489	25.18779
1341	9245	106.54839	24.851734
1342	9290	106.36703	24.569206
1343	9355	106.65528	24.935385
1344	9177	106.197716	25.323132
1345	9066	106.07902	25.125263
1346	9274	106.172386	24.924362
1347	9238	105.94223	24.429884
1348	9443	106.380005	24.508284
1349	9347	106.15382	24.962296
1350	9116	105.74845	24.905542
1351	9071	105.64454	24.508474
1352	9341	105.18058	24.225609
1353	9360	105.46612	24.69703
1354	9167	105.734344	24.281244
1355	9337	105.65246	23.900574
1356	9509	105.25916	23.91179
1357	9442	105.64089	23.940353
1358	9552	105.68057	23.756052
1359	9547	105.94393	23.895134
1360	9622	106.28334	24.165915
1361	9425	106.48847	23.74133
1362	9634	106.03577	23.913162
1363	9446	105.65295	23.513218
1364	9608	105.88651	23.597809
1365	9611	105.55607	24.049679
1366	9400	105.77792	24.455849
1367	9269	106.20409	24.76083
1368	9218	106.26503	25.177368
1369	9032	106.429016	25.18554
1370	9078	106.89075	24.85661
1371	9251	107.12933	24.823463
1372	9309	106.646515	24.380732
1373	9433	106.889114	24.363941
1374	9457	106.85666	24.864933
1375	9359	106.74197	24.912132
1376	9174	107.182884	24.909182
1377	9217	107.68155	25.297302
1378	9158	107.87807	25.791145
1379	9041	108.05748	26.043325
1380	8976	108.17281	26.380814
1381	8853	108.141106	25.991083
1382	8963	108.00675	26.30648
1383	8769	107.90141	26.424269
1384	8816	108.03883	25.939108
1385	9025	107.65996	25.507654
1386	9134	107.41073	25.88195
1387	8968	107.6902	25.471746
1388	9199	108.06869	25.770407
1389	9133	108.00941	25.87853
1390	9016	108.154915	25.630919
1391	9135	108.135056	25.353304
1392	9264	108.59708	25.261152
1393	9304	109.02766	25.165438
1394	9301	109.30347	24.798044
1395	9334	108.89766	24.565336
1396	9696	108.99672	24.228998
1397	9672	108.51838	24.233532
1398	9645	108.71461	23.86586
1399	9781	108.886406	23.757164
1400	9737	108.64203	23.399305
1401	10051	108.91463	23.839037
1402	9722	108.5123	24.081999
1403	9699	108.323044	24.26227
1404	9586	108.31737	23.916672
1405	9688	108.59155	24.196268
1406	9773	108.57513	24.16324
1407	9602	108.3013	24.66359
1408	9443	108.1892	24.751488
1409	9456	108.52486	24.41168
1410	9556	108.46346	24.212837
1411	9657	107.97433	23.94502
1412	9623	107.871475	23.969303
1413	9603	107.718475	24.029242
1414	9665	107.98183	24.02853
1415	9650	107.68657	23.822002
1416	9742	107.89883	24.269884
1417	9509	108.388596	24.663475
1418	9457	108.82502	24.947409
1419	9354	109.25326	25.29559
1420	9330	109.4421	25.523418
1421	9210	109.813896	25.928741
1422	9163	109.389755	25.777386
1423	9047	109.34269	25.485147
1424	9197	109.09345	25.656414
1425	9124	109.266716	25.378746
1426	9260	108.95703	25.235151
1427	9327	108.8424	25.369352
1428	9224	108.86532	25.835915
1429	9166	108.91864	25.99942
1430	9004	109.40385	25.50505
1431	9164	109.36607	25.008354
1432	9444	109.082214	25.17136
1433	9343	109.39472	25.51631
1434	9207	108.94094	25.899357
1435	9087	108.61405	26.389874
1436	8883	108.97227	26.314112
1437	8956	109.316605	26.396336
1438	8943	109.70752	26.214474
1439	9046	109.3751	26.30167
1440	9032	109.87038	26.403236
1441	9033	109.506226	26.793068
1442	8884	109.78663	26.373167
1443	8953	109.87514	26.7066
1444	8863	109.80353	26.228165
1445	9005	109.33886	26.587849
1446	8911	109.721794	27.037907
1447	8743	109.47603	27.091568
1448	8811	109.443214	27.085815
1449	8821	109.01151	27.221718
1450	8641	109.14095	26.862148
1451	8760	109.47096	26.573782
1452	8819	109.41677	26.10797
1453	9052	109.44655	26.451517
1454	8944	109.81126	26.046743
1455	9130	110.13759	26.300333
1456	9010	109.97793	26.745117
1457	8770	110.47567	26.268536
1458	9108	110.4829	26.708822
1459	9043	110.31121	26.606985
1460	8959	110.19411	26.190432
1461	9063	109.90201	26.388748
1462	9068	109.8915	26.300343
1463	8880	110.20924	26.620615
1464	9021	110.43273	26.397848
1465	9083	110.070595	26.836273
1466	8830	109.98922	26.561743
1467	8885	109.71116	27.045118
1468	8725	110.11187	26.900534
1469	8925	109.83108	26.833868
1470	8940	109.80494	26.829613
1471	8790	109.81513	26.410454
1472	8900	109.463104	26.285843
1473	8961	109.83699	26.56956
1474	8974	110.04937	26.994856
1475	8915	109.914505	26.827896
1476	8782	110.27526	26.528929
1477	9015	110.08504	26.473734
1478	8981	109.97539	26.029266
1479	9039	109.957596	25.665733
1480	9252	109.5527	25.359104
1481	9262	109.934975	25.151773
1482	9519	109.4899	25.391893
1483	9188	109.57755	24.916988
1484	9557	109.51483	24.89139
1485	9415	109.10652	24.798162
1486	9495	108.671875	24.533037
1487	9471	108.72862	24.807869
1488	9419	108.898964	24.619701
1489	9480	108.66654	24.382282
1490	9501	108.83955	24.113962
1491	9622	109.20215	23.748001
1492	9876	109.438515	23.631811
1493	9927	109.52221	23.666035
1494	9974	109.85911	23.710533
1495	9927	109.46083	23.355474
1496	10116	109.24387	23.549849
1497	9988	109.32125	23.59066
1498	9905	109.56036	23.300243
1499	9996	109.755554	22.86797
1500	10353	109.337204	22.682478
1501	10297	109.66063	22.248228
1502	10544	109.74336	22.431087
1503	10458	110.13587	21.93653
1504	10806	109.64614	21.602854
1505	10876	109.883804	21.423262
1506	11010	109.78367	21.228577
1507	10867	109.36614	21.128237
1508	11032	109.55925	20.82425
1509	11169	109.31019	20.558216
1510	11260	109.072464	20.241621
1511	11430	109.558105	20.22394
1512	11500	109.609344	20.2988
1513	11351	109.16506	20.46643
1514	11344	109.43746	20.791836
1515	11349	109.76537	21.179827
1516	11051	109.515434	21.121395
1517	11110	109.40866	20.789948
1518	11184	109.19477	20.473001
1519	11398	108.81812	20.333628
1520	11505	108.79518	20.020012
1521	11529	109.00487	19.667912
1522	11840	109.46569	19.677223
1523	11747	109.1181	20.141373
1524	11611	109.435555	19.795633
1525	11715	109.33007	19.300854
1526	12067	109.524284	19.733578
1527	11703	109.19583	19.432472
1528	11949	109.07927	19.47276
1529	11853	108.839645	19.077188
1530	12057	108.97223	19.08591
1531	12018	108.565025	18.969213
1532	12112	108.89079	19.323082
1533	11901	108.95494	18.934284
1534	12191	108.48774	18.443655
1535	12486	108.80385	18.758492
1536	12204	108.52894	18.279793
1537	12545	108.05866	18.771873
1538	12151	108.53224	18.429178
1539	12371	108.41246	18.842625
1540	12206	108.08754	18.987297
1541	12048	108.53274	19.014662
1542	12001	108.8491	18.83716
1543	12210	108.35287	18.477165
1544	12371	107.87047	18.514956
1545	12289	108.16314	18.033972
1546	12717	107.67613	17.939415
1547	12763	107.7428	18.389273
1548	12303	107.43168	18.589169
